"","CHR","POSITION","IHS","LOGPVALUE"
"3185920","4",17776299,-1.27802414555558,0.69628372148426
"3185946","4",17776602,0.221418057491997,0.0836687590852995
"3186021","4",17776859,-1.24881230194235,0.674209944748014
"3186336","4",17779465,-0.0100380897233714,0.00349231282512532
"3186393","4",17779740,0.935923409484691,0.456785719688709
"3186587","4",17780237,0.792699535268893,0.368604025145192
"3186714","4",17780606,0.443073453790571,0.181963834433471
"3186761","4",17780841,-0.608587366962772,0.265361777098898
"3186981","4",17782097,-0.265983850343318,0.102234590510735
"3186989","4",17782126,-0.653334875890088,0.289425373819586
"3187097","4",17782340,0.200216120088236,0.0750431434283056
"3187135","4",17782455,1.641108090914,0.996647281414403
"3187171","4",17782545,-0.311921913774791,0.121995605643143
"3187184","4",17782589,-1.23003753999995,0.66018488246243
"3187268","4",17782824,1.89320956969184,1.23410798423636
"3187334","4",17782931,-0.418049528457299,0.170110546382455
"3187349","4",17782970,-0.341017103436228,0.134842286369999
"3187354","4",17782989,-0.341017103436228,0.134842286369999
"3187366","4",17783024,-0.341017103436228,0.134842286369999
"3187389","4",17783070,-0.341017103436228,0.134842286369999
"3187390","4",17783072,-0.341017103436228,0.134842286369999
"3187409","4",17783109,-0.341017103436228,0.134842286369999
"3187423","4",17783128,-0.341017103436228,0.134842286369999
"3187560","4",17783463,-1.1284975753829,0.586516093413404
"3187616","4",17783836,-0.649952465630642,0.287583561435999
"3187633","4",17783994,-0.649952465630642,0.287583561435999
"3188286","4",17786115,0.339447650135058,0.134142720453434
"3188301","4",17786147,-1.40305393729177,0.79425241595033
"3188370","4",17786285,0.0853981140263299,0.0306097674755349
"3188428","4",17786383,0.316199892185033,0.123868339851476
"3188505","4",17786502,0.185923952549137,0.0693033717022799
"3188685","4",17787102,-0.966098876760118,0.47626041622726
"3188824","4",17787458,0.789089498744079,0.366471253225445
"3188830","4",17787473,-1.55943810131639,0.924844721605998
"3188849","4",17787519,0.266343865410899,0.102386986111021
"3188932","4",17787788,1.92868181594433,1.26945693435568
"3189014","4",17787984,0.287525135435757,0.111421644706326
"3189117","4",17788391,-0.523708337719348,0.221500429112861
"3189266","4",17788722,0.566768687924745,0.243461754561304
"3189326","4",17789084,0.180406206604896,0.0671034697392818
"3189355","4",17789231,0.275213968035202,0.106154018356347
"3189384","4",17789442,0.598741404229504,0.260154553421864
"3189389","4",17789450,-0.559995548992899,0.239967898259894
"3189403","4",17789548,0.706731616303982,0.319000154489651
"3189406","4",17789557,2.01254242171014,1.35494350220956
"3189412","4",17789584,0.600834854135963,0.261259079022912
"3189418","4",17789602,0.178264355220377,0.0662519248435267
"3189427","4",17789723,-0.641277708000877,0.282877061540735
"3189430","4",17789757,0.063400607021658,0.0225290429335475
"3189704","4",17790543,0.528534235768562,0.223932133537646
"3189739","4",17790614,0.230970583238535,0.0875984923554469
"3190396","4",17793239,-0.936653535745167,0.45725322083341
"3190435","4",17793320,-0.540187215111212,0.229834621429103
"3190584","4",17793686,-0.22671552943879,0.0858446982629519
"3190625","4",17793757,-1.01501452944376,0.508499772045946
"3190786","4",17794131,-0.0273182655193456,0.00956972717495056
"3190815","4",17794173,-0.842030022584408,0.398188551960377
"3190822","4",17794190,-1.67278812568978,1.02517058588277
"3190840","4",17794208,-0.586169099987782,0.253551167287647
"3190954","4",17794519,-1.83878285578907,1.18080409432415
"3190988","4",17794619,-1.14958907905322,0.601516320048553
"3190993","4",17794636,1.77189189906021,1.11683557180038
"3191006","4",17794670,-1.00531212278904,0.502038980853699
"3191036","4",17794748,-1.70342608351564,1.0531138544814
"3191097","4",17795118,-0.146675023307794,0.0538482420600775
"3191147","4",17795500,-1.23549548899433,0.664249015767542
"3191160","4",17795628,-1.23549548899433,0.664249015767542
"3191201","4",17795708,-0.392072053001079,0.158012085857336
"3191216","4",17795723,-0.392072053001079,0.158012085857336
"3191230","4",17795758,-0.849125110090013,0.402511394973248
"3191241","4",17795839,-0.360468935869198,0.143575353380087
"3191290","4",17795992,0.220099187693876,0.0831283256045977
"3191303","4",17796005,0.0394426695461922,0.0138835770271188
"3191320","4",17796022,-1.90838917648647,1.24917595214364
"3191330","4",17796104,-0.94736511978424,0.464132991207713
"3191401","4",17796377,-0.209747346964024,0.0789043223015573
"3191410","4",17796505,-0.04672727037966,0.0164952261402749
"3191432","4",17796734,-0.871920540299088,0.416515879103721
"3191508","4",17796911,-1.3348076819505,0.740073483866568
"3191519","4",17796922,-1.3348076819505,0.740073483866568
"3191529","4",17796952,-1.14664830659975,0.599415383794038
"3191588","4",17797191,-1.28131922178908,0.69879292641165
"3191653","4",17797301,-1.28131922178908,0.69879292641165
"3191674","4",17797337,0.0403670429242876,0.014214155719779
"3191950","4",17798317,-0.0138544499004149,0.00482737702028587
"3192036","4",17798583,-0.121460560880594,0.0441553687127386
"3192074","4",17798882,-1.5669194076018,0.931318765932225
"3192169","4",17799227,-1.32870071907023,0.735307933809962
"3192170","4",17799228,-1.32870071907023,0.735307933809962
"3192250","4",17799379,-0.709316493637006,0.32045573590341
"3192324","4",17799501,-0.709316493637006,0.32045573590341
"3192352","4",17799684,0.125763354339007,0.0457964579827193
"3192413","4",17800053,-0.409552132201032,0.166129973921372
"3192527","4",17800843,-0.86415016008661,0.41172223314239
"3192551","4",17801048,-0.950479768878605,0.466140876820839
"3192579","4",17801208,-1.01585141062471,0.509058584284786
"3192603","4",17801293,-1.01585141062471,0.509058584284786
"3192626","4",17801550,-1.01585141062471,0.509058584284786
"3192650","4",17801594,-1.01585141062471,0.509058584284786
"3192686","4",17801698,1.52334301169869,0.893901237481371
"3192713","4",17801875,-0.314285982392707,0.123029816607069
"3192872","4",17802458,-0.613410106624341,0.267923869753931
"3192896","4",17802708,-0.759712750473034,0.349278486017293
"3192919","4",17802784,-0.759712750473034,0.349278486017293
"3192933","4",17802868,-0.759712750473034,0.349278486017293
"3193013","4",17803034,-0.497319790628077,0.208334919773723
"3193019","4",17803040,0.172377760728389,0.0639184774950583
"3193054","4",17803159,-1.31678794786881,0.726050768914734
"3193105","4",17803422,-0.274436752744149,0.1058229990777
"3193147","4",17803644,0.0751211726337435,0.0268174924492398
"3193148","4",17803645,-0.26824421900756,0.103192056519502
"3193151","4",17803648,0.273826194573879,0.105563087123005
"3193160","4",17803688,-1.77158010734283,1.11654137245563
"3193227","4",17804073,-0.922619998892592,0.44829965961287
"3193236","4",17804117,-1.82689679331997,1.16931326687446
"3193304","4",17804413,-0.0596798547986951,0.0211757720902413
"3193318","4",17804470,-1.67102149491741,1.02357008425141
"3193433","4",17804979,-0.104458363083564,0.0377227384073589
"3193661","4",17805995,0.174958280046686,0.0649401490373022
"3193698","4",17806460,-0.30148170491679,0.11744859764087
"3193867","4",17807926,-1.40740918534133,0.797767624111504
"3194185","4",17810366,0.164890455719584,0.0609651285551605
"3194229","4",17810815,-0.420129284100756,0.171088227116212
"3194260","4",17810936,0.163412070376505,0.0603839155794799
"3194359","4",17811469,-0.956949987485865,0.470322667475756
"3194566","4",17812055,-1.80629727815197,1.14952582128514
"3194580","4",17812142,-1.30159789323064,0.714321464600117
"3194586","4",17812160,-1.30159789323064,0.714321464600117
"3195181","4",17819186,-1.23412366256177,0.663226511928812
"3195220","4",17819239,0.249862190587002,0.0954500246875955
"3195273","4",17819303,0.994607809003406,0.494949041215231
"3195902","4",17819937,1.83228598161686,1.17451659983506
"3196222","4",17820268,0.864180789347748,0.411741088332265
"3196334","4",17820380,0.74059671082057,0.338245978512654
"3196868","4",17820915,1.06420104948604,0.541758662726642
"3196880","4",17820927,1.2592872184187,0.682089930785116
"3196883","4",17820930,1.2592872184187,0.682089930785116
"3196888","4",17820935,1.01720145387854,0.509960565860909
"3196890","4",17820937,1.25311290165975,0.677440390252449
"3196891","4",17820938,1.25311290165975,0.677440390252449
"3196908","4",17820955,0.592571094778743,0.256907304606957
"3196964","4",17821011,3.07068506906928,2.67046324022517
"3197100","4",17821148,0.136348589979703,0.0498563838265286
"3197110","4",17821158,-1.29451782375555,0.708882969565871
"3197188","4",17821236,1.380441555471,0.776112947474946
"3197226","4",17821274,0.175740402285402,0.0652501888353027
"3197263","4",17821311,-0.0744943925268456,0.0265871750763171
"3197265","4",17821313,1.0338197585067,0.521115571733953
"3197288","4",17821337,1.6609564210015,1.01447383651038
"3197366","4",17821416,1.01687203751312,0.509740419860595
"3197448","4",17821541,0.57603334381194,0.248264784489922
"3197459","4",17821560,-0.0884524001795673,0.0317426091808863
"3197852","4",17821994,1.70548307890404,1.05500257219079
"3198433","4",17822581,0.705887968872006,0.318525563833324
"3198449","4",17822597,0.513198536847947,0.216230408850636
"3198943","4",17823125,0.350671354671394,0.139162142779047
"3199339","4",17823538,0.219961766259677,0.0830720440357163
"3199345","4",17823544,0.219961766259677,0.0830720440357163
"3199571","4",17823919,0.167868190788193,0.0621377301558881
"3199669","4",17824177,0.602382195642899,0.262076386508654
"3199696","4",17824214,-2.00663313229604,1.34883114774905
"3199932","4",17824514,0.314882895125867,0.123291216916809
"3200015","4",17824664,0.302704672633031,0.117979526649585
"3200461","4",17827635,-0.203306318361964,0.0762920745021783
"3200643","4",17828260,-0.235192655371314,0.0893440078456741
"3200901","4",17830448,0.0345220300124949,0.0121278624306656
"3200911","4",17830462,0.0345220300124949,0.0121278624306656
"3200919","4",17830494,0.101678083647206,0.0366787238829461
"3200956","4",17830589,0.0643856849968593,0.0228879789142105
"3200960","4",17830596,0.0643856849968593,0.0228879789142105
"3200969","4",17830612,0.064385684996859,0.0228879789142104
"3201020","4",17830719,0.064385684996859,0.0228879789142104
"3201046","4",17830780,-0.125078839169883,0.0455350268209554
"3201093","4",17832199,0.0639458951692443,0.0227276974372557
"3201115","4",17832295,0.0639458951692443,0.0227276974372557
"3201117","4",17832297,0.0639458951692443,0.0227276974372557
"3201191","4",17832636,-0.190023473137757,0.070943612762623
"3201200","4",17832651,-0.0588719863600416,0.0208824592103723
"3201205","4",17832670,-0.0588719863600418,0.0208824592103724
"3201217","4",17832777,-0.0588719863600418,0.0208824592103724
"3201240","4",17832889,-0.0588719863600418,0.0208824592103724
"3201329","4",17833218,-0.0588719863600414,0.0208824592103723
"3201351","4",17833272,-0.0588719863600416,0.0208824592103723
"3201418","4",17833427,-0.0588719863600416,0.0208824592103723
"3201480","4",17833606,-0.0588719863600414,0.0208824592103723
"3201606","4",17833901,-0.0588719863600414,0.0208824592103723
"3201613","4",17833916,-0.0588719863600414,0.0208824592103723
"3202016","4",17836613,-0.385665462789586,0.155060540941776
"3202064","4",17836954,-0.385665462789586,0.155060540941776
"3202081","4",17837077,-0.385665462789586,0.155060540941776
"3202122","4",17837459,-0.385665462789586,0.155060540941776
"3202127","4",17837529,-0.385665462789586,0.155060540941776
"3202143","4",17837674,-1.49378828419413,0.868923853878882
"3202163","4",17837703,0.61381204045658,0.268137739705448
"3202166","4",17837710,-0.66377598812949,0.295134519314329
"3202233","4",17837814,-0.151592037331788,0.0557598532256117
"3202269","4",17837851,-0.0643139860319549,0.0228618444870673
"3202283","4",17837866,-0.163078085217737,0.0602527006961113
"3202289","4",17837874,-1.34299481335475,0.746483531201354
"3202310","4",17837905,-0.355592794092084,0.141375266102935
"3202317","4",17837929,-0.355592794092084,0.141375266102935
"3202392","4",17838110,-0.355592794092084,0.141375266102935
"3202394","4",17838114,-0.355592794092084,0.141375266102935
"3202423","4",17838168,-0.355592794092084,0.141375266102935
"3202424","4",17838169,-0.355592794092084,0.141375266102935
"3202460","4",17838266,-0.355592794092084,0.141375266102935
"3202500","4",17838350,-0.355592794092084,0.141375266102935
"3202513","4",17838379,-0.355592794092084,0.141375266102935
"3202696","4",17838866,-0.355592794092084,0.141375266102935
"3202807","4",17839050,-1.3554587539023,0.75628884210644
"3202808","4",17839051,-1.3554587539023,0.756288842106441
"3202815","4",17839058,-0.965940062706926,0.476157096883489
"3202962","4",17839209,-1.34642475986251,0.7491762176581
"3203053","4",17839300,-1.34642475986251,0.7491762176581
"3203080","4",17839327,1.13806854951353,0.59330340034626
"3203098","4",17839345,0.30901332122014,0.120725509281445
"3203107","4",17839354,-1.60541731871664,0.964962722819539
"3203136","4",17839383,-1.32298069159628,0.730856599138801
"3203435","4",17839682,-0.822805898021763,0.386561612507032
"3203477","4",17839724,-1.38579959199,0.780394238876502
"3203529","4",17839776,0.258520130983501,0.0990839235538525
"3203704","4",17839951,0.258520130983501,0.0990839235538525
"3203808","4",17840055,0.622916206079543,0.27299617911428
"3203962","4",17840229,-0.342628437463083,0.135561304037927
"3204027","4",17840611,-0.847675889288493,0.401627034995529
"3204036","4",17840621,-0.339091397092,0.133984029616215
"3204061","4",17840652,-0.339091397091999,0.133984029616215
"3204181","4",17840833,-0.425062131043254,0.173412525103789
"3204209","4",17840876,-0.895351512997821,0.431095509214568
"3204347","4",17841110,-0.895351512997821,0.431095509214568
"3204369","4",17841145,-0.3569851997556,0.142002766535357
"3204563","4",17841700,-0.3569851997556,0.142002766535357
"3204616","4",17841835,-0.3569851997556,0.142002766535357
"3204652","4",17841972,-0.312203385422116,0.122118652261586
"3204692","4",17842188,-0.332910562206775,0.13123698642566
"3204773","4",17845404,0.79902321898834,0.37235056318733
"3204774","4",17845405,0.286909274554202,0.111157048848254
"3205028","4",17845924,0.74163762436196,0.338843584081994
"3205491","4",17848703,-0.457114975697583,0.188700934666399
"3205598","4",17849486,0.707298342034382,0.319319096322618
"3205618","4",17849636,1.14427423046961,0.597721543916103
"3205654","4",17850046,1.05954098567148,0.538571299438426
"3205700","4",17850304,0.980023722246835,0.485353434619789
"3205712","4",17850402,1.76482051031356,1.11017221523131
"3205761","4",17850746,-0.193469197616634,0.0723260823943834
"3205779","4",17850934,0.111439604238616,0.0403539963939169
"3206678","4",17855479,1.33909370028669,0.743426150346035
"3206735","4",17855618,0.495894744573542,0.207630253968814
"3206926","4",17856341,-0.0415413921367999,0.014634477310038
"3207350","4",17857881,0.362447649483987,0.14447022188143
"3207822","4",17859296,0.0143744516457448,0.0050096005250047
"3208028","4",17859840,0.636427759357287,0.280256451241941
"3208033","4",17859857,0.688688587880931,0.308901473146805
"3208041","4",17859866,1.61093155123243,0.969826920833731
